Postal Code,Date,Sentiment,Year
80014,12/8/2021,Neutral,2021
80211,12/8/2021,Positive,2021
80221,12/8/2021,Positive,2021
80221,12/8/2021,Positive,2021
80120,12/8/2021,Neutral,2021
80120,12/8/2021,Positive,2021
80016,12/8/2021,Neutral,2021
80204,12/8/2021,Positive,2021
80219,12/8/2021,Negative,2021
80234,12/8/2021,Positive,2021
80120,12/8/2021,Neutral,2021
80016,12/8/2021,Positive,2021
80002,12/8/2021,Positive,2021
80234,12/8/2021,Positive,2021
80238,12/8/2021,Positive,2021
80219,12/8/2021,Positive,2021
80221,12/8/2021,Positive,2021
80234,12/8/2021,Positive,2021
80002,12/8/2021,Positive,2021
80238,12/8/2021,Positive,2021
80221,12/8/2021,Positive,2021
80014,12/8/2021,Positive,2021
80211,12/8/2021,Positive,2021
80002,12/7/2021,Neutral,2021
80234,12/7/2021,Positive,2021
80221,12/7/2021,Neutral,2021
80120,12/7/2021,Positive,2021
80234,12/7/2021,Positive,2021
80014,12/7/2021,Positive,2021
80238,12/7/2021,Positive,2021
80221,12/7/2021,Positive,2021
80016,12/7/2021,Positive,2021
80221,12/7/2021,Positive,2021
80204,12/7/2021,Neutral,2021
80204,12/7/2021,Positive,2021
80016,12/7/2021,Positive,2021
80014,12/7/2021,Positive,2021
80120,12/7/2021,Positive,2021
80221,12/7/2021,Positive,2021
80221,12/7/2021,Positive,2021
80221,12/7/2021,Positive,2021
80014,12/7/2021,Neutral,2021
80238,12/7/2021,Positive,2021
80016,12/7/2021,Neutral,2021
80002,12/7/2021,Neutral,2021
80219,12/7/2021,Positive,2021
80016,12/7/2021,Neutral,2021
80221,12/7/2021,Positive,2021
80120,12/7/2021,Positive,2021
80234,12/7/2021,Positive,2021
80014,12/7/2021,Positive,2021
80221,12/7/2021,Neutral,2021
80014,12/7/2021,Negative,2021
80204,12/7/2021,Positive,2021
80016,12/7/2021,Positive,2021
80238,12/7/2021,Negative,2021
80211,12/7/2021,Positive,2021
80120,12/7/2021,Positive,2021
80016,12/7/2021,Positive,2021
80014,12/7/2021,Positive,2021
80221,12/7/2021,Positive,2021
80221,12/7/2021,Neutral,2021
80002,12/7/2021,Neutral,2021
80221,12/7/2021,Neutral,2021
80238,12/7/2021,Positive,2021
80014,12/7/2021,Neutral,2021
80219,12/7/2021,Neutral,2021
80238,12/7/2021,Positive,2021
80221,12/6/2021,Positive,2021
80211,12/6/2021,Positive,2021
80221,12/6/2021,Positive,2021
80002,12/6/2021,Neutral,2021
80014,12/6/2021,Positive,2021
80002,12/6/2021,Positive,2021
80238,12/6/2021,Negative,2021
80238,12/6/2021,Positive,2021
80002,12/6/2021,Neutral,2021
80211,12/6/2021,Negative,2021
80014,12/6/2021,Positive,2021
80219,12/6/2021,Negative,2021
80219,12/6/2021,Negative,2021
80016,12/6/2021,Positive,2021
80219,12/6/2021,Positive,2021
80238,12/6/2021,Positive,2021
80238,12/6/2021,Positive,2021
80204,12/6/2021,Neutral,2021
80016,12/6/2021,Neutral,2021
80014,12/6/2021,Positive,2021
80016,12/6/2021,Neutral,2021
80204,12/6/2021,Positive,2021
80234,12/6/2021,Negative,2021
80204,12/6/2021,Neutral,2021
80120,12/6/2021,Positive,2021
80014,12/6/2021,Negative,2021
80014,12/6/2021,Positive,2021
80120,12/6/2021,Positive,2021
80211,12/6/2021,Positive,2021
80211,12/6/2021,Neutral,2021
80204,12/6/2021,Positive,2021
80211,12/6/2021,Neutral,2021
80014,12/6/2021,Neutral,2021
80016,12/6/2021,Neutral,2021
80219,12/6/2021,Positive,2021
80002,12/6/2021,Positive,2021
80221,12/6/2021,Negative,2021
80234,12/6/2021,Positive,2021
80016,12/6/2021,Positive,2021
80014,12/6/2021,Negative,2021
80234,12/6/2021,Negative,2021
80120,12/6/2021,Positive,2021
80234,12/6/2021,Positive,2021
80204,12/6/2021,Neutral,2021
80238,12/6/2021,Neutral,2021
80016,12/6/2021,Neutral,2021
80204,12/5/2021,Positive,2021
80221,12/5/2021,Positive,2021
80002,12/5/2021,Positive,2021
80014,12/5/2021,Neutral,2021
80234,12/5/2021,Neutral,2021
80211,12/5/2021,Negative,2021
80014,12/5/2021,Negative,2021
80120,12/5/2021,Neutral,2021
80016,12/5/2021,Positive,2021
80234,12/5/2021,Positive,2021
80234,12/5/2021,Positive,2021
80211,12/5/2021,Negative,2021
80219,12/5/2021,Positive,2021
80238,12/5/2021,Positive,2021
80002,12/5/2021,Neutral,2021
80120,12/5/2021,Positive,2021
80221,12/5/2021,Negative,2021
80120,12/5/2021,Neutral,2021
80238,12/5/2021,Positive,2021
80221,12/5/2021,Neutral,2021
80238,12/5/2021,Neutral,2021
80014,12/5/2021,Positive,2021
80014,12/5/2021,Positive,2021
80002,12/5/2021,Neutral,2021
80120,12/5/2021,Negative,2021
80211,12/5/2021,Positive,2021
80120,12/5/2021,Negative,2021
80014,12/5/2021,Positive,2021
80219,12/5/2021,Negative,2021
80219,12/5/2021,Positive,2021
80204,12/5/2021,Neutral,2021
80234,12/5/2021,Positive,2021
80234,12/5/2021,Positive,2021
80234,12/5/2021,Negative,2021
80211,12/5/2021,Positive,2021
80234,12/5/2021,Positive,2021
80204,12/5/2021,Neutral,2021
80219,12/5/2021,Positive,2021
80204,12/5/2021,Positive,2021
80002,12/5/2021,Neutral,2021
80219,12/5/2021,Neutral,2021
80002,12/5/2021,Negative,2021
80002,12/5/2021,Positive,2021
80221,12/5/2021,Positive,2021
80238,12/5/2021,Positive,2021
80221,12/5/2021,Positive,2021
80014,12/4/2021,Positive,2021
80002,12/4/2021,Positive,2021
80219,12/4/2021,Negative,2021
80221,12/4/2021,Positive,2021
80234,12/4/2021,Neutral,2021
80120,12/4/2021,Positive,2021
80204,12/4/2021,Positive,2021
80120,12/4/2021,Positive,2021
80204,12/4/2021,Positive,2021
80204,12/4/2021,Positive,2021
80221,12/4/2021,Positive,2021
80120,12/4/2021,Positive,2021
80234,12/4/2021,Neutral,2021
80234,12/4/2021,Positive,2021
80014,12/4/2021,Neutral,2021
80002,12/4/2021,Positive,2021
80120,12/4/2021,Neutral,2021
80014,12/4/2021,Positive,2021
80016,12/4/2021,Positive,2021
80238,12/4/2021,Positive,2021
80219,12/4/2021,Negative,2021
80211,12/4/2021,Negative,2021
80014,12/4/2021,Neutral,2021
80016,12/4/2021,Negative,2021
80234,12/4/2021,Negative,2021
80219,12/4/2021,Positive,2021
80219,12/4/2021,Positive,2021
80234,12/4/2021,Neutral,2021
80002,12/4/2021,Negative,2021
80016,12/4/2021,Neutral,2021
80204,12/4/2021,Positive,2021
80014,12/4/2021,Positive,2021
80234,12/4/2021,Positive,2021
80211,12/4/2021,Neutral,2021
80204,12/4/2021,Positive,2021
80211,12/4/2021,Positive,2021
80221,12/4/2021,Positive,2021
80016,12/4/2021,Negative,2021
80204,12/4/2021,Neutral,2021
80219,12/4/2021,Positive,2021
80014,12/4/2021,Neutral,2021
80002,12/4/2021,Neutral,2021
80234,12/4/2021,Positive,2021
80221,12/4/2021,Positive,2021
80211,12/4/2021,Positive,2021
80234,12/4/2021,Positive,2021
80221,12/4/2021,Negative,2021
80120,12/4/2021,Positive,2021
80211,12/4/2021,Negative,2021
80238,12/3/2021,Positive,2021
80234,12/3/2021,Neutral,2021
80219,12/3/2021,Positive,2021
80014,12/3/2021,Positive,2021
80221,12/3/2021,Positive,2021
80204,12/3/2021,Positive,2021
80238,12/3/2021,Positive,2021
80204,12/3/2021,Negative,2021
80014,12/3/2021,Positive,2021
80016,12/3/2021,Neutral,2021
80120,12/3/2021,Neutral,2021
80016,12/3/2021,Positive,2021
80219,12/3/2021,Positive,2021
80238,12/3/2021,Positive,2021
80234,12/3/2021,Positive,2021
80204,12/3/2021,Positive,2021
80211,12/3/2021,Positive,2021
80221,12/3/2021,Neutral,2021
80221,12/3/2021,Positive,2021
80238,12/3/2021,Positive,2021
80002,12/3/2021,Neutral,2021
80238,12/3/2021,Negative,2021
80002,12/3/2021,Positive,2021
80014,12/3/2021,Negative,2021
80221,12/3/2021,Positive,2021
80120,12/3/2021,Positive,2021
80014,12/3/2021,Positive,2021
80234,12/3/2021,Positive,2021
80014,12/3/2021,Positive,2021
80014,12/3/2021,Positive,2021
80238,12/3/2021,Positive,2021
80211,12/3/2021,Neutral,2021
80002,12/3/2021,Positive,2021
80204,12/3/2021,Neutral,2021
80211,12/3/2021,Positive,2021
80014,12/3/2021,Positive,2021
80014,12/3/2021,Neutral,2021
80234,12/3/2021,Positive,2021
80204,12/3/2021,Neutral,2021
80234,12/3/2021,Neutral,2021
80002,12/3/2021,Neutral,2021
80211,12/3/2021,Negative,2021
80219,12/3/2021,Positive,2021
80204,12/3/2021,Neutral,2021
80014,12/2/2021,Positive,2021
80211,12/2/2021,Positive,2021
80221,12/2/2021,Positive,2021
80016,12/2/2021,Positive,2021
80238,12/2/2021,Neutral,2021
80014,12/2/2021,Positive,2021
80221,12/2/2021,Positive,2021
80234,12/2/2021,Negative,2021
80221,12/2/2021,Positive,2021
80211,12/2/2021,Negative,2021
80211,12/2/2021,Neutral,2021
80002,12/2/2021,Positive,2021
80238,12/2/2021,Neutral,2021
80238,12/2/2021,Positive,2021
80211,12/2/2021,Neutral,2021
80014,12/2/2021,Positive,2021
80016,12/2/2021,Negative,2021
80204,12/2/2021,Positive,2021
80238,12/2/2021,Positive,2021
80221,12/2/2021,Positive,2021
80204,12/2/2021,Positive,2021
80014,12/2/2021,Positive,2021
80120,12/2/2021,Negative,2021
80120,12/2/2021,Neutral,2021
80221,12/2/2021,Neutral,2021
80204,12/2/2021,Positive,2021
80211,12/2/2021,Positive,2021
80016,12/2/2021,Positive,2021
80211,12/2/2021,Neutral,2021
80016,12/2/2021,Positive,2021
80204,12/2/2021,Negative,2021
80016,12/2/2021,Positive,2021
80204,12/2/2021,Neutral,2021
80016,12/2/2021,Positive,2021
80204,12/2/2021,Neutral,2021
80014,12/2/2021,Neutral,2021
80219,12/2/2021,Positive,2021
80002,12/2/2021,Positive,2021
80120,12/2/2021,Neutral,2021
80238,12/2/2021,Positive,2021
80219,12/2/2021,Negative,2021
80120,12/2/2021,Positive,2021
80219,12/2/2021,Positive,2021
80221,12/2/2021,Positive,2021
80204,12/2/2021,Positive,2021
80120,12/2/2021,Neutral,2021
80204,12/2/2021,Positive,2021
80016,12/2/2021,Positive,2021
80219,12/2/2021,Positive,2021
80219,12/2/2021,Negative,2021
80204,12/2/2021,Negative,2021
80238,12/2/2021,Negative,2021
80014,12/2/2021,Positive,2021
80211,12/2/2021,Neutral,2021
80221,12/1/2021,Positive,2021
80016,12/1/2021,Positive,2021
80219,12/1/2021,Positive,2021
80120,12/1/2021,Positive,2021
80238,12/1/2021,Positive,2021
80219,12/1/2021,Positive,2021
80204,12/1/2021,Positive,2021
80238,12/1/2021,Neutral,2021
80002,12/1/2021,Negative,2021
80016,12/1/2021,Positive,2021
80002,12/1/2021,Neutral,2021
80016,12/1/2021,Positive,2021
80221,12/1/2021,Negative,2021
80211,12/1/2021,Positive,2021
80120,12/1/2021,Positive,2021
80120,12/1/2021,Positive,2021
80002,12/1/2021,Positive,2021
80014,12/1/2021,Positive,2021
80234,12/1/2021,Positive,2021
80238,12/1/2021,Positive,2021
80238,12/1/2021,Neutral,2021
80219,12/1/2021,Positive,2021
80204,12/1/2021,Positive,2021
80204,12/1/2021,Positive,2021
80211,12/1/2021,Neutral,2021
80211,12/1/2021,Positive,2021
80211,12/1/2021,Positive,2021
80120,12/1/2021,Positive,2021
80238,12/1/2021,Negative,2021
80002,12/1/2021,Positive,2021
80211,12/1/2021,Negative,2021
80014,12/1/2021,Positive,2021
80204,12/1/2021,Neutral,2021
80238,12/1/2021,Positive,2021
80014,12/1/2021,Negative,2021
80002,12/1/2021,Neutral,2021
80219,12/1/2021,Neutral,2021
80002,12/1/2021,Neutral,2021
80120,12/1/2021,Negative,2021
80002,12/1/2021,Negative,2021
80014,12/1/2021,Positive,2021
80002,12/1/2021,Positive,2021
80014,12/1/2021,Positive,2021
80016,12/1/2021,Positive,2021
80014,12/1/2021,Positive,2021
80002,12/1/2021,Positive,2021
80234,12/1/2021,Negative,2021
80002,12/1/2021,Neutral,2021
80204,12/1/2021,Positive,2021
80219,11/30/2021,Positive,2021
80120,11/30/2021,Positive,2021
80211,11/30/2021,Positive,2021
80014,11/30/2021,Negative,2021
80219,11/30/2021,Neutral,2021
80234,11/30/2021,Positive,2021
80219,11/30/2021,Neutral,2021
80002,11/30/2021,Negative,2021
80238,11/30/2021,Neutral,2021
80014,11/30/2021,Positive,2021
80219,11/30/2021,Positive,2021
80234,11/30/2021,Negative,2021
80211,11/30/2021,Neutral,2021
80204,11/30/2021,Neutral,2021
80120,11/30/2021,Positive,2021
80234,11/30/2021,Negative,2021
80221,11/30/2021,Neutral,2021
80221,11/30/2021,Neutral,2021
80221,11/30/2021,Positive,2021
80016,11/30/2021,Neutral,2021
80014,11/30/2021,Positive,2021
80204,11/30/2021,Positive,2021
80120,11/30/2021,Positive,2021
80221,11/30/2021,Positive,2021
80219,11/30/2021,Positive,2021
80238,11/30/2021,Positive,2021
80016,11/30/2021,Negative,2021
80002,11/30/2021,Positive,2021
80014,11/30/2021,Negative,2021
80204,11/30/2021,Neutral,2021
80002,11/30/2021,Negative,2021
80002,11/30/2021,Negative,2021
80221,11/30/2021,Positive,2021
80014,11/30/2021,Positive,2021
80204,11/30/2021,Positive,2021
80219,11/30/2021,Positive,2021
80219,11/30/2021,Neutral,2021
80002,11/30/2021,Positive,2021
80221,11/30/2021,Negative,2021
80221,11/30/2021,Positive,2021
80234,11/30/2021,Positive,2021
80219,11/30/2021,Positive,2021
80204,11/30/2021,Negative,2021
80238,11/30/2021,Neutral,2021
80016,11/30/2021,Negative,2021
80238,11/30/2021,Neutral,2021
80014,11/30/2021,Positive,2021
80014,11/30/2021,Negative,2021
80014,11/30/2021,Negative,2021
80014,11/30/2021,Neutral,2021
80014,11/30/2021,Positive,2021
80238,11/30/2021,Neutral,2021
80219,11/30/2021,Positive,2021
80014,11/30/2021,Positive,2021
80234,11/30/2021,Positive,2021
80120,11/30/2021,Positive,2021
80016,11/30/2021,Positive,2021
80234,11/30/2021,Positive,2021
80219,11/30/2021,Positive,2021
80120,11/30/2021,Positive,2021
80219,11/30/2021,Negative,2021
80238,11/29/2021,Positive,2021
80016,11/29/2021,Positive,2021
80120,11/29/2021,Positive,2021
80120,11/29/2021,Positive,2021
80002,11/29/2021,Neutral,2021
80204,11/29/2021,Positive,2021
80204,11/29/2021,Neutral,2021
80234,11/29/2021,Positive,2021
80219,11/29/2021,Positive,2021
80238,11/29/2021,Positive,2021
80211,11/29/2021,Positive,2021
80014,11/29/2021,Negative,2021
80204,11/29/2021,Neutral,2021
80238,11/29/2021,Neutral,2021
80238,11/29/2021,Positive,2021
80016,11/29/2021,Neutral,2021
80120,11/29/2021,Neutral,2021
80120,11/29/2021,Neutral,2021
80211,11/29/2021,Positive,2021
80204,11/29/2021,Positive,2021
80120,11/29/2021,Positive,2021
80002,11/29/2021,Neutral,2021
80219,11/29/2021,Negative,2021
80219,11/29/2021,Positive,2021
80238,11/29/2021,Positive,2021
80014,11/29/2021,Neutral,2021
80234,11/29/2021,Positive,2021
80211,11/29/2021,Negative,2021
80221,11/29/2021,Negative,2021
80238,11/29/2021,Positive,2021
80234,11/29/2021,Neutral,2021
80211,11/29/2021,Positive,2021
80211,11/29/2021,Positive,2021
80016,11/29/2021,Neutral,2021
80219,11/29/2021,Positive,2021
80238,11/29/2021,Positive,2021
80120,11/29/2021,Neutral,2021
80120,11/29/2021,Neutral,2021
80014,11/29/2021,Positive,2021
80016,11/29/2021,Negative,2021
80002,11/29/2021,Positive,2021
80238,11/29/2021,Positive,2021
80221,11/29/2021,Neutral,2021
80016,11/29/2021,Positive,2021
80120,11/29/2021,Positive,2021
80234,11/29/2021,Positive,2021
80120,11/29/2021,Positive,2021
80002,11/29/2021,Neutral,2021
80016,11/29/2021,Positive,2021
80002,11/29/2021,Positive,2021
80219,11/29/2021,Positive,2021
80219,11/29/2021,Negative,2021
80238,11/29/2021,Neutral,2021
80120,11/29/2021,Negative,2021
80002,11/29/2021,Positive,2021
80204,11/29/2021,Positive,2021
80120,11/29/2021,Neutral,2021
80002,11/29/2021,Positive,2021
80014,11/29/2021,Negative,2021
80014,11/29/2021,Positive,2021
80016,11/29/2021,Positive,2021
80219,11/29/2021,Positive,2021
80238,11/29/2021,Negative,2021
80234,11/29/2021,Negative,2021
80002,11/29/2021,Positive,2021
80211,11/29/2021,Neutral,2021
80120,11/29/2021,Positive,2021
80016,11/29/2021,Neutral,2021
80238,11/29/2021,Neutral,2021
80219,11/29/2021,Positive,2021
80204,11/29/2021,Positive,2021
80221,11/29/2021,Neutral,2021
80002,11/29/2021,Neutral,2021
80016,11/29/2021,Negative,2021
80238,11/29/2021,Neutral,2021
80204,11/29/2021,Positive,2021
80234,11/29/2021,Negative,2021
80219,11/29/2021,Positive,2021
80234,11/29/2021,Positive,2021
80211,11/29/2021,Positive,2021
80204,11/29/2021,Positive,2021
80016,11/29/2021,Positive,2021
80002,11/29/2021,Positive,2021
80204,11/29/2021,Positive,2021
80234,11/29/2021,Negative,2021
80234,11/29/2021,Positive,2021
80211,11/29/2021,Positive,2021
80120,11/29/2021,Negative,2021
80002,11/29/2021,Positive,2021
80014,11/29/2021,Positive,2021
80014,11/29/2021,Positive,2021
80120,11/29/2021,Positive,2021
80219,11/29/2021,Neutral,2021
80016,11/29/2021,Positive,2021
80238,11/29/2021,Negative,2021
80014,11/29/2021,Positive,2021
80221,11/29/2021,Neutral,2021
80219,11/29/2021,Positive,2021
80221,11/28/2021,Positive,2021
80002,11/28/2021,Neutral,2021
80219,11/28/2021,Positive,2021
80238,11/28/2021,Positive,2021
80002,11/28/2021,Positive,2021
80014,11/28/2021,Negative,2021
80120,11/28/2021,Positive,2021
80204,11/28/2021,Negative,2021
80002,11/28/2021,Neutral,2021
80234,11/28/2021,Negative,2021
80219,11/28/2021,Positive,2021
80238,11/28/2021,Neutral,2021
80014,11/28/2021,Positive,2021
80204,11/28/2021,Positive,2021
80211,11/28/2021,Positive,2021
80016,11/28/2021,Positive,2021
80221,11/28/2021,Neutral,2021
80234,11/28/2021,Negative,2021
80120,11/28/2021,Positive,2021
80221,11/28/2021,Neutral,2021
80014,11/28/2021,Positive,2021
80211,11/28/2021,Positive,2021
80120,11/28/2021,Positive,2021
80219,11/28/2021,Neutral,2021
80002,11/28/2021,Positive,2021
80016,11/28/2021,Positive,2021
80219,11/28/2021,Neutral,2021
80211,11/28/2021,Positive,2021
80219,11/28/2021,Neutral,2021
80221,11/28/2021,Positive,2021
80016,11/28/2021,Positive,2021
80238,11/28/2021,Positive,2021
80002,11/28/2021,Positive,2021
80204,11/28/2021,Positive,2021
80002,11/28/2021,Positive,2021
80238,11/28/2021,Neutral,2021
80120,11/28/2021,Positive,2021
80120,11/28/2021,Positive,2021
80211,11/28/2021,Positive,2021
80016,11/28/2021,Negative,2021
80221,11/28/2021,Positive,2021
80014,11/28/2021,Negative,2021
80211,11/28/2021,Neutral,2021
80211,11/28/2021,Negative,2021
80211,11/28/2021,Neutral,2021
80238,11/28/2021,Positive,2021
80002,11/28/2021,Negative,2021
80238,11/28/2021,Positive,2021
80219,11/28/2021,Negative,2021
80211,11/28/2021,Positive,2021
80221,11/28/2021,Positive,2021
80238,11/28/2021,Negative,2021
80002,11/28/2021,Positive,2021
80120,11/27/2021,Positive,2021
80219,11/27/2021,Neutral,2021
80002,11/27/2021,Neutral,2021
80204,11/27/2021,Neutral,2021
80002,11/27/2021,Positive,2021
80002,11/27/2021,Neutral,2021
80014,11/27/2021,Positive,2021
80204,11/27/2021,Positive,2021
80219,11/27/2021,Positive,2021
80234,11/27/2021,Neutral,2021
80234,11/27/2021,Positive,2021
80211,11/27/2021,Neutral,2021
80221,11/27/2021,Neutral,2021
80234,11/27/2021,Neutral,2021
80221,11/27/2021,Neutral,2021
80219,11/27/2021,Positive,2021
80016,11/27/2021,Neutral,2021
80204,11/27/2021,Neutral,2021
80221,11/27/2021,Neutral,2021
80211,11/27/2021,Negative,2021
80211,11/27/2021,Positive,2021
80238,11/27/2021,Neutral,2021
80014,11/27/2021,Positive,2021
80219,11/27/2021,Positive,2021
80014,11/27/2021,Positive,2021
80221,11/27/2021,Positive,2021
80211,11/27/2021,Neutral,2021
80221,11/27/2021,Positive,2021
80211,11/27/2021,Positive,2021
80211,11/27/2021,Negative,2021
80204,11/27/2021,Neutral,2021
80120,11/27/2021,Neutral,2021
80002,11/27/2021,Positive,2021
80219,11/27/2021,Positive,2021
80234,11/27/2021,Positive,2021
80211,11/27/2021,Positive,2021
80221,11/27/2021,Negative,2021
80016,11/27/2021,Positive,2021
80211,11/27/2021,Neutral,2021
80219,11/27/2021,Positive,2021
80221,11/27/2021,Neutral,2021
80211,11/27/2021,Positive,2021
80204,11/26/2021,Positive,2021
80219,11/26/2021,Positive,2021
80219,11/26/2021,Negative,2021
80016,11/26/2021,Neutral,2021
80238,11/26/2021,Positive,2021
80219,11/26/2021,Neutral,2021
80120,11/26/2021,Positive,2021
80238,11/26/2021,Positive,2021
80120,11/26/2021,Positive,2021
80211,11/26/2021,Neutral,2021
